customer_id,customer_name,customer_segment,city,state,annual_income,declared_risk_segment,total_transactions,total_transaction_value,transaction_fee_revenue,transaction_operational_cost,net_transaction_profit,number_of_accounts,total_account_balance,monthly_account_service_cost,annual_account_service_cost,total_complaints,complaint_service_cost,total_loans,total_loan_amount,total_outstanding_balance,estimated_interest_revenue,defaulted_loans,total_payments_made,payment_records,delayed_payment_records,max_days_late,suspicious_transactions,max_fraud_risk_score,confirmed_fraud_transactions,customer_fraud_risk_level,max_loan_risk_score,average_loan_risk_score,customer_loan_risk_level,customer_revenue,customer_operational_cost,customer_profit,profit_margin_pct,profitability_segment,high_value_customer_flag,combined_risk_level,customer_value_category
C00066,Pooja Iyer,Retail,Coimbatore,Tamil Nadu,41067.0,High,40,288567.86,824.87,612.9,211.97000000000003,2,265034.69,63.019999999999996,756.24,2.0,1204.9099999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,0,Medium,0.0,0.0,,824.87,2574.0499999999997,-1749.1799999999998,-212.0552329457975,Loss Making,1,Medium,High Value - Low/Medium Risk
C00067,Naveen Rao,Retail,Pune,Maharashtra,12000.0,Low,17,214343.82,317.1,271.24,45.860000000000014,1,652405.62,177.5,2130.0,1.0,111.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30,0,Medium,0.0,0.0,,317.1,2512.31,-2195.21,-692.2768842636392,Loss Making,1,Medium,High Value - Low/Medium Risk
C00068,Pooja Kumar,Student,Madurai,Tamil Nadu,39953.0,Low,51,364664.14,837.64,774.53,63.110000000000014,3,291355.88,406.70000000000005,4880.400000000001,0.0,0.0,1.0,2124040.72,0.0,0.0,0.0,2433886.96,12.0,12.0,10.0,0,30,0,Medium,30.0,30.0,Medium,837.64,5654.93,-4817.29,-575.1026694045174,Loss Making,1,Medium,High Value - Low/Medium Risk
C00069,Vishal Verma,Sme Owner,Bengaluru,Karnataka,30533.0,Low,21,193759.32,412.56,349.43,63.129999999999995,1,82977.58,172.85,2074.2,0.0,0.0,1.0,1616872.32,1003057.91,178444.00218900002,0.0,1222172.08,24.0,21.0,10.0,0,35,0,Medium,55.0,55.0,High,178856.56218900002,2423.6299999999997,176432.932189,98.6449309042187,High Profit,0,High,Low Value - High Risk
C00070,Deepa Gupta,Sme Owner,Madurai,Tamil Nadu,63571.0,High,32,236363.73,532.38,537.14,-4.759999999999991,2,109220.88,178.21,2138.52,3.0,315.68,1.0,80191.12,21587.27,2851.678367,0.0,74314.84,24.0,23.0,10.0,0,25,0,Medium,30.0,30.0,Medium,3384.058367,2991.3399999999997,392.7183670000004,11.604952527699721,Medium Profit,0,Medium,Low Value - Low/Medium Risk
C00071,Meena Singh,Student,Mumbai,Maharashtra,40264.0,Low,18,226841.65,329.06,313.33,15.730000000000018,1,121366.1,90.1,1081.1999999999998,0.0,0.0,1.0,493916.76,0.0,0.0,0.0,320812.66,24.0,21.0,10.0,0,25,0,Medium,35.0,35.0,Medium,329.06,1394.5299999999997,-1065.4699999999998,-323.79201361453835,Loss Making,0,Medium,Low Value - Low/Medium Risk
C00072,Divya Singh,Premium,Kolkata,West Bengal,54710.0,Low,11,63008.75,174.99,211.67,-36.67999999999998,1,149452.36,27.0,324.0,0.0,0.0,1.0,169813.84,54221.12,8019.303648000001,0.0,192513.84,12.0,12.0,10.0,0,5,0,Low,30.0,30.0,Medium,8194.293648,535.67,7658.623648000001,93.46288987177385,Medium Profit,0,Medium,Low Value - Low/Medium Risk
C00073,Arun Patel,Premium,Hyderabad,Telangana,51882.0,Low,12,61278.57,207.26,219.36,-12.100000000000023,1,43860.68,44.5,534.0,1.0,579.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30,0,Medium,0.0,0.0,,207.26,1333.12,-1125.86,-543.2114252629547,Loss Making,0,Medium,Low Value - Low/Medium Risk
C00074,Sneha Verma,Retail,Hyderabad,Telangana,49810.0,Medium,18,162376.57,201.6,289.59,-87.98999999999998,1,18344.9,31.1,373.20000000000005,3.0,1542.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30,0,Medium,0.0,0.0,,201.6,2205.58,-2003.98,-994.0376984126985,Loss Making,0,Medium,Low Value - Low/Medium Risk
C00075,Kavya Reddy,Premium,Delhi,Delhi,39644.0,Medium,21,146741.45,286.43,344.65,-58.21999999999997,1,145447.08,135.85,1630.1999999999998,3.0,1095.47,1.0,220752.17,164955.58,27481.599627999996,0.0,183686.6,24.0,21.0,10.0,0,20,0,Medium,35.0,35.0,Medium,27768.029627999997,3070.3199999999997,24697.709627999997,88.94296771815587,Medium Profit,0,Medium,Low Value - Low/Medium Risk
C00076,Meena Kumar,Retail,Madurai,Tamil Nadu,69985.0,Medium,17,63340.43,310.45,338.89,-28.439999999999998,1,53337.47,157.12,1885.44,1.0,107.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0,Low,0.0,0.0,,310.45,2332.16,-2021.7099999999998,-651.2191979384764,Loss Making,0,Low,Low Value - Low/Medium Risk
C00077,Rohit Rao,Mass Affluent,Pune,Maharashtra,83678.0,Medium,38,262945.21,804.5699999999999,585.74,218.82999999999993,2,179878.01,221.45,2657.3999999999996,5.0,1565.6399999999999,1.0,119749.78,103825.24,14494.003504,0.0,51327.27,8.0,8.0,10.0,0,35,0,Medium,30.0,30.0,Medium,15298.573504,4808.779999999999,10489.793504000001,68.5671347152551,Medium Profit,0,Medium,Low Value - Low/Medium Risk
C00078,Meena Patel,Student,Mumbai,Maharashtra,188573.0,Low,16,113036.86,262.2,176.91,85.28999999999999,1,67457.37,26.81,321.71999999999997,6.0,1597.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,0,Medium,0.0,0.0,,262.2,2096.34,-1834.14,-699.5194508009155,Loss Making,0,Medium,Low Value - Low/Medium Risk
C00079,Vijay Rao,Retail,Madurai,Tamil Nadu,81349.0,Low,15,224343.99,228.55,210.74,17.810000000000002,1,111798.02,93.69,1124.28,5.0,1491.55,1.0,157464.74,76134.44,11762.770980000001,0.0,93286.1,24.0,21.0,10.0,2,40,0,High,35.0,35.0,Medium,11991.32098,2826.5699999999997,9164.75098,76.4282016575625,Medium Profit,0,High,Low Value - High Risk
C00080,Arun Verma,Retail,Coimbatore,Tamil Nadu,41541.0,Low,15,173971.22,300.37,244.42000000000002,55.94999999999999,1,117909.57,54.71,656.52,4.0,1628.3999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25,0,Medium,0.0,0.0,,300.37,2529.34,-2228.9700000000003,-742.0747744448514,Loss Making,0,Medium,Low Value - Low/Medium Risk
C00081,Rohit Kumar,Sme Owner,Hyderabad,Telangana,29316.0,Medium,26,232792.24,506.8,421.37,85.43,1,54926.93,79.97,959.64,3.0,1739.12,1.0,179768.64,155310.09,26325.060254999997,0.0,241968.05,24.0,22.0,10.0,0,25,0,Medium,40.0,40.0,Medium,26831.860254999996,3120.13,23711.730254999995,88.37154796444433,Medium Profit,0,Medium,Low Value - Low/Medium Risk
C00082,Rohit Gupta,Senior Citizen,Bengaluru,Karnataka,12000.0,Low,12,62464.45,225.31,186.77,38.53999999999999,1,36037.48,28.14,337.68,1.0,504.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Low,0.0,0.0,,225.31,1028.93,-803.6200000000001,-356.67302827215843,Loss Making,0,Low,Low Value - Low/Medium Risk
C00083,Lakshmi Iyer,Mass Affluent,Pune,Maharashtra,44069.0,High,28,579057.94,528.21,489.25,38.960000000000036,1,88171.08,81.76,981.1200000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,70,4,Critical,0.0,0.0,,528.21,1470.3700000000001,-942.1600000000001,-178.36845194146267,Loss Making,1,Critical,High Value - High Risk
C00084,Sanjay Verma,Senior Citizen,Chennai,Tamil Nadu,62239.0,Medium,35,226349.09,590.77,569.25,21.519999999999982,2,215324.89,216.55,2598.6000000000004,3.0,2676.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25,0,Medium,0.0,0.0,,590.77,5844.400000000001,-5253.630000000001,-889.2851702016015,Loss Making,0,Medium,Low Value - Low/Medium Risk
C00085,Rohit Sharma,Senior Citizen,Hyderabad,Telangana,64284.0,Medium,17,278554.65,335.09,327.07,8.019999999999982,1,46656.6,78.07,936.8399999999999,2.0,847.3299999999999,1.0,2278894.11,0.0,0.0,0.0,1725766.38,24.0,21.0,10.0,3,70,3,Critical,25.0,25.0,Medium,335.09,2111.24,-1776.1499999999999,-530.0516279208571,Loss Making,0,Critical,Low Value - High Risk
C00086,Rahul Kumar,Retail,Hyderabad,Telangana,50561.0,Low,31,188022.44,546.02,457.63,88.38999999999999,2,146379.58,296.11,3553.32,3.0,581.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,0,Medium,0.0,0.0,,546.02,4591.99,-4045.97,-740.9930039192703,Loss Making,0,Medium,Low Value - Low/Medium Risk
C00087,Suresh Singh,Retail,Coimbatore,Tamil Nadu,113397.0,High,16,83385.26,286.6,241.86,44.74000000000001,1,28520.11,160.84,1930.08,2.0,701.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35,0,Medium,0.0,0.0,,286.6,2873.12,-2586.52,-902.4842986741103,Loss Making,0,Medium,Low Value - Low/Medium Risk
C00088,Ajay Gupta,Mass Affluent,Bengaluru,Karnataka,61356.0,Low,17,139568.49,350.11,305.74,44.370000000000005,1,101560.1,171.46,2057.52,4.0,1422.9,1.0,82011.9,76634.68,13303.780448,0.0,61616.09,24.0,23.0,10.0,0,35,0,Medium,35.0,35.0,Medium,13653.890448,3786.1600000000003,9867.730448,72.27046742157953,Medium Profit,0,Medium,Low Value - Low/Medium Risk
C00089,Geetha Rao,Mass Affluent,Madurai,Tamil Nadu,142722.0,Medium,24,928778.18,411.94,404.08,7.860000000000014,1,164378.4,178.86,2146.32,1.0,152.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,70,1,Critical,0.0,0.0,,411.94,2702.53,-2290.59,-556.0494246734961,Loss Making,1,Critical,High Value - High Risk
C00090,Lakshmi Gupta,Mass Affluent,Madurai,Tamil Nadu,28243.0,Low,35,271211.71,637.04,576.81,60.23000000000002,2,284258.75,167.17000000000002,2006.0400000000002,4.0,2310.7,1.0,162399.69,41469.9,7468.7289900000005,0.0,160162.99,10.0,8.0,10.0,0,25,0,Medium,55.0,55.0,High,8105.7689900000005,4893.55,3212.2189900000003,39.62880010475107,Medium Profit,1,High,High Value - High Risk
C00091,Kavya Singh,Retail,Bengaluru,Karnataka,79455.0,Low,24,154893.39,430.9,407.92,22.97999999999996,1,16653.84,91.83,1101.96,2.0,746.2800000000001,1.0,164045.29,66031.61,11766.832902,1.0,82505.04000000001,21.0,21.0,57.0,0,0,0,Low,90.0,90.0,Critical,12197.732902,2256.1600000000003,9941.572902,81.50344807410835,Medium Profit,0,Critical,Low Value - High Risk
C00092,Meena Gupta,Sme Owner,Kolkata,West Bengal,30362.0,Low,9,36827.869999999995,199.77,169.32,30.450000000000017,1,128073.73,137.54,1650.48,2.0,885.8900000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0,Low,0.0,0.0,,199.77,2705.69,-2505.92,-1254.4025629473895,Loss Making,0,Low,Low Value - Low/Medium Risk
C00093,Kavya Nair,Retail,Bengaluru,Karnataka,32490.0,Medium,14,76546.65,222.06,224.76,-2.6999999999999886,1,134526.95,148.5,1782.0,5.0,2361.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Low,0.0,0.0,,222.06,4368.6,-4146.54,-1867.3061334774384,Loss Making,0,Low,Low Value - Low/Medium Risk
C00094,Vijay Kumar,Student,Hyderabad,Telangana,101514.0,Low,36,305992.77999999997,625.54,615.1,10.43999999999994,2,254418.59999999998,197.39,2368.68,2.0,784.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30,0,Medium,0.0,0.0,,625.54,3768.0599999999995,-3142.5199999999995,-502.3691530517632,Loss Making,1,Medium,High Value - Low/Medium Risk
C00095,Rohit Kumar,Retail,Coimbatore,Tamil Nadu,52217.0,Low,20,129043.89,326.58,290.36,36.21999999999997,1,157346.44,45.0,540.0,2.0,299.13,1.0,1834810.71,1029915.24,152221.472472,0.0,1457100.19,24.0,20.0,10.0,0,0,0,Low,25.0,25.0,Medium,152548.05247199998,1129.49,151418.562472,99.25958412336512,High Profit,0,Medium,Low Value - Low/Medium Risk
C00096,Rohit Sharma,Retail,Kochi,Kerala,29115.0,Low,43,368277.39,712.36,706.12,6.240000000000009,2,310363.80000000005,133.82,1605.84,0.0,0.0,1.0,1890256.61,574862.08,86171.825792,0.0,1515252.17,24.0,23.0,10.0,0,35,0,Medium,25.0,25.0,Medium,86884.185792,2311.96,84572.225792,97.33903243849828,High Profit,1,Medium,High Value - Low/Medium Risk
C00097,Vishal Singh,Retail,Kolkata,West Bengal,76354.0,Low,31,294716.04,554.39,444.99,109.39999999999998,2,296313.85,222.79000000000002,2673.4800000000005,2.0,554.54,1.0,1711937.96,1001711.0,183713.7974,1.0,743042.04,17.0,15.0,58.0,0,25,0,Medium,70.0,70.0,Critical,184268.18740000002,3673.01,180595.17740000002,98.00670422180535,High Profit,1,Critical,High Value - High Risk
C00098,Priya Kumar,Sme Owner,Hyderabad,Telangana,78109.0,Low,51,330004.42,949.86,765.4399999999999,184.42000000000007,2,281939.74,84.97,1019.64,4.0,902.9699999999999,1.0,181747.13,0.0,0.0,0.0,170151.61,24.0,22.0,10.0,0,20,0,Medium,25.0,25.0,Medium,949.86,2688.0499999999997,-1738.1899999999996,-182.99433600741156,Loss Making,1,Medium,High Value - Low/Medium Risk
C00099,Rohit Gupta,Mass Affluent,Delhi,Delhi,123062.0,Medium,25,163403.15,492.1,400.23,91.87,1,134592.59,131.69,1580.28,0.0,0.0,1.0,553134.48,480065.17,70761.606058,1.0,316691.59,18.0,17.0,57.0,0,25,0,Medium,70.0,70.0,Critical,71253.70605800001,1980.51,69273.19605800002,97.22048141834493,High Profit,0,Critical,Low Value - High Risk
C00100,Meena Gupta,Retail,Pune,Maharashtra,48717.0,Low,15,64624.22,307.12,209.87,97.25,1,52408.89,99.95,1199.4,2.0,824.6099999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Low,0.0,0.0,,307.12,2233.88,-1926.7600000000002,-627.3638968481376,Loss Making,0,Low,Low Value - Low/Medium Risk
C00101,Pooja Verma,Retail,Coimbatore,Tamil Nadu,74089.0,Low,31,186508.94999999998,567.0,505.56,61.44,2,104375.28,159.04000000000002,1908.4800000000002,3.0,1022.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25,0,Medium,0.0,0.0,,567.0,3436.3800000000006,-2869.3800000000006,-506.06349206349216,Loss Making,0,Medium,Low Value - Low/Medium Risk
C00102,Vishal Nair,Retail,Pune,Maharashtra,81169.0,Low,10,59709.68,149.10999999999999,157.57,-8.460000000000008,1,123996.48,44.17,530.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35,0,Medium,0.0,0.0,,149.10999999999999,687.6099999999999,-538.4999999999999,-361.1427804976192,Loss Making,0,Medium,Low Value - Low/Medium Risk
C00103,Karthik Sharma,Mass Affluent,Madurai,Tamil Nadu,85821.0,Low,57,524845.8,1021.41,868.58,152.82999999999993,3,339578.82999999996,315.11,3781.32,3.0,1465.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,0,Medium,0.0,0.0,,1021.41,6115.710000000001,-5094.300000000001,-498.75172555584936,Loss Making,1,Medium,High Value - Low/Medium Risk
C00104,Rahul Sharma,Mass Affluent,Bengaluru,Karnataka,42556.0,Low,20,91200.9,368.18,340.19,27.99000000000001,1,172608.75,115.86,1390.32,3.0,1179.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Low,0.0,0.0,,368.18,2909.92,-2541.7400000000002,-690.3525449508393,Loss Making,0,Low,Low Value - Low/Medium Risk
C00105,Naveen Kumar,Senior Citizen,Pune,Maharashtra,21221.0,Low,20,133324.99,349.36,326.0,23.360000000000014,1,19589.63,91.53,1098.3600000000001,1.0,127.68,1.0,1206476.89,225936.48,29755.834416000005,0.0,800206.24,24.0,22.0,10.0,0,30,0,Medium,25.0,25.0,Medium,30105.194416000006,1552.0400000000002,28553.154416000005,94.84461060588555,Medium Profit,0,Medium,Low Value - Low/Medium Risk
C00106,Suresh Nair,Mass Affluent,Kochi,Kerala,120700.0,Low,25,108567.06,421.75,376.98,44.76999999999998,1,215001.02,145.89,1750.6799999999998,2.0,1288.87,0.0,0.0,0.0,0.0,0.0,152980.83,23.0,20.0,10.0,0,5,0,Low,0.0,0.0,,421.75,3416.5299999999997,-2994.7799999999997,-710.0841730883224,Loss Making,0,Low,Low Value - Low/Medium Risk
C00107,Lakshmi Patel,Mass Affluent,Coimbatore,Tamil Nadu,12000.0,Medium,14,203480.91,205.87,225.35,-19.47999999999999,1,33096.47,133.3,1599.6000000000001,0.0,0.0,1.0,779953.63,692301.19,100937.513502,0.0,562305.51,18.0,15.0,10.0,0,30,0,Medium,25.0,25.0,Medium,101143.383502,1824.95,99318.433502,98.19568029384354,High Profit,0,Medium,Low Value - Low/Medium Risk
C00108,Rahul Singh,Mass Affluent,Bengaluru,Karnataka,26314.0,Medium,19,174428.09,283.79,314.96999999999997,-31.17999999999995,1,225557.75,140.03,1680.3600000000001,2.0,318.33,1.0,975621.03,0.0,0.0,0.0,893014.6,24.0,21.0,9.0,0,25,0,Medium,25.0,25.0,Medium,283.79,2313.6600000000003,-2029.8700000000003,-715.2718559498221,Loss Making,0,Medium,Low Value - Low/Medium Risk
C00109,Suresh Sharma,Retail,Pune,Maharashtra,74838.0,High,37,259109.63999999998,733.0699999999999,579.29,153.77999999999997,2,160334.68,243.81,2925.7200000000003,2.0,469.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30,0,Medium,0.0,0.0,,733.0699999999999,3974.61,-3241.54,-442.18696713819963,Loss Making,0,Medium,Low Value - Low/Medium Risk
C00110,Ajay Iyer,Premium,Mumbai,Maharashtra,55450.0,High,30,284523.85000000003,491.59000000000003,492.69,-1.099999999999966,2,135417.35,135.01,1620.12,1.0,507.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30,0,Medium,0.0,0.0,,491.59000000000003,2620.7799999999997,-2129.1899999999996,-433.1231310645049,Loss Making,1,Medium,High Value - Low/Medium Risk
C00111,Kavya Nair,Retail,Mumbai,Maharashtra,28453.0,Low,17,128921.4,353.27,253.28,99.98999999999998,1,68658.55,91.47,1097.6399999999999,1.0,629.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0,Low,0.0,0.0,,353.27,1980.2199999999998,-1626.9499999999998,-460.54009680980556,Loss Making,0,Low,Low Value - Low/Medium Risk
C00112,Geetha Sharma,Retail,Madurai,Tamil Nadu,68414.0,Low,15,133281.5,230.64,266.03,-35.389999999999986,1,337073.21,65.56,786.72,1.0,669.64,1.0,554868.96,367589.17,49734.814700999996,0.0,425288.35,24.0,23.0,10.0,0,35,0,Medium,30.0,30.0,Medium,49965.454700999995,1722.3899999999999,48243.064700999996,96.5528383353919,High Profit,1,Medium,High Value - Low/Medium Risk
C00113,Deepa Nair,Sme Owner,Madurai,Tamil Nadu,128565.0,Low,20,93477.93,348.26,244.06,104.19999999999999,1,98057.03,108.02,1296.24,2.0,1041.25,1.0,259467.25,0.0,0.0,0.0,254758.54,24.0,22.0,10.0,0,5,0,Low,35.0,35.0,Medium,348.26,2581.55,-2233.29,-641.2708895652673,Loss Making,0,Medium,Low Value - Low/Medium Risk
C00114,Sanjay Verma,Retail,Hyderabad,Telangana,121481.0,Medium,34,289734.12,546.2,592.02,-45.819999999999936,2,47360.509999999995,311.21,3734.5199999999995,6.0,3147.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35,0,Medium,0.0,0.0,,546.2,7473.829999999999,-6927.629999999999,-1268.3321127792015,Loss Making,1,Medium,High Value - Low/Medium Risk
C00115,Karthik Sharma,Sme Owner,Madurai,Tamil Nadu,48148.0,Low,14,118057.48999999999,207.51,246.47,-38.96000000000001,1,23468.75,107.7,1292.4,2.0,306.71000000000004,1.0,1719445.72,318409.17,60274.855880999996,0.0,1200172.53,7.0,7.0,8.0,0,25,0,Medium,60.0,60.0,High,60482.365881,1845.5800000000002,58636.785880999996,96.94856513445389,High Profit,0,High,Low Value - High Risk
C00116,Lakshmi Kumar,Senior Citizen,Bengaluru,Karnataka,45848.0,Medium,28,176578.15,613.97,440.91,173.06,1,192722.89,28.4,340.79999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,0,Medium,0.0,0.0,,613.97,781.71,-167.74,-27.32055312148802,Loss Making,0,Medium,Low Value - Low/Medium Risk
C00117,Rohit Patel,Retail,Kochi,Kerala,65723.0,Low,48,422661.68,904.83,691.35,213.48000000000002,2,209017.25,186.01999999999998,2232.24,2.0,416.14000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,0,Medium,0.0,0.0,,904.83,3339.7299999999996,-2434.8999999999996,-269.10027297945464,Loss Making,1,Medium,High Value - Low/Medium Risk
C00118,Pooja Verma,Retail,Bengaluru,Karnataka,60348.0,Low,16,88787.64,304.73,292.84,11.890000000000043,1,106074.92,83.55,1002.5999999999999,2.0,547.12,1.0,736446.82,0.0,0.0,0.0,1004158.15,24.0,24.0,10.0,0,5,0,Low,40.0,40.0,Medium,304.73,1842.56,-1537.83,-504.65329964230625,Loss Making,0,Medium,Low Value - Low/Medium Risk
C00119,Pooja Kumar,Retail,Pune,Maharashtra,22603.0,Low,20,270644.82,303.96,398.57,-94.61000000000001,1,113239.63,45.58,546.96,8.0,3701.1800000000003,1.0,454962.78,317281.58,44927.071728,1.0,164455.41,12.0,12.0,38.0,0,20,0,Medium,70.0,70.0,Critical,45231.031728,4646.71,40584.321728,89.72672118570428,High Profit,0,Critical,Low Value - High Risk
C00120,Kavya Kumar,Sme Owner,Kolkata,West Bengal,79067.0,Low,14,82255.42,282.76,232.82,49.94,1,53297.42,91.29,1095.48,3.0,1566.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0,Low,0.0,0.0,,282.76,2894.7200000000003,-2611.96,-923.7374451831944,Loss Making,0,Low,Low Value - Low/Medium Risk
C00121,Suresh Iyer,Retail,Chennai,Tamil Nadu,78722.0,High,51,531007.6,833.83,755.5600000000001,78.26999999999998,3,2020851.5699999998,370.96,4451.5199999999995,3.0,1074.3,1.0,87489.86,0.0,0.0,0.0,90205.54,19.0,17.0,10.0,8,70,4,Critical,40.0,40.0,Medium,833.83,6281.38,-5447.55,-653.3166232925176,Loss Making,1,Critical,High Value - High Risk
C00122,Divya Sharma,Retail,Madurai,Tamil Nadu,208881.0,Low,16,159957.22,186.76,268.22,-81.46000000000004,1,190991.45,32.43,389.15999999999997,6.0,2755.96,1.0,183515.69,134396.72,23089.356496,0.0,155762.95,24.0,24.0,10.0,0,35,0,Medium,25.0,25.0,Medium,23276.116496,3413.34,19862.776496,85.33544029741137,Medium Profit,0,Medium,Low Value - Low/Medium Risk
C00123,Sneha Kumar,Retail,Pune,Maharashtra,49808.0,Low,21,163954.96,326.57,281.18,45.389999999999986,1,49281.19,35.56,426.72,1.0,115.84,1.0,836138.9,0.0,0.0,0.0,585301.51,24.0,23.0,10.0,0,35,0,Medium,30.0,30.0,Medium,326.57,823.7400000000001,-497.17000000000013,-152.23994855620543,Loss Making,0,Medium,Low Value - Low/Medium Risk
C00124,Kavya Iyer,Retail,Coimbatore,Tamil Nadu,69404.0,Low,16,125462.51,258.39,273.51,-15.120000000000005,1,123692.02,68.33,819.96,0.0,0.0,1.0,421844.15,67184.69,9016.185398,1.0,208972.66999999998,19.0,16.0,43.0,0,35,0,Medium,70.0,70.0,Critical,9274.575397999999,1093.47,8181.105397999999,88.21002630227363,Medium Profit,0,Critical,Low Value - High Risk
C00125,Karthik Iyer,Retail,Hyderabad,Telangana,70370.0,Low,16,120410.63,259.52,277.16,-17.640000000000043,1,317241.68,47.93,575.16,4.0,790.58,1.0,99089.06,0.0,0.0,0.0,56742.44,24.0,22.0,10.0,0,20,0,Medium,25.0,25.0,Medium,259.52,1642.9,-1383.38,-533.0533292231813,Loss Making,1,Medium,High Value - Low/Medium Risk
C00126,Pooja Reddy,Retail,Chennai,Tamil Nadu,45859.0,Low,15,70374.45,273.63,225.24,48.389999999999986,1,134651.87,30.13,361.56,1.0,149.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Low,0.0,0.0,,273.63,736.56,-462.92999999999995,-169.181010854073,Loss Making,0,Low,Low Value - Low/Medium Risk
C00127,Geetha Patel,Retail,Mumbai,Maharashtra,44833.0,Low,31,293750.85,600.1,408.86,191.24,2,326962.42000000004,199.57999999999998,2394.96,1.0,658.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30,0,Medium,0.0,0.0,,600.1,3462.4500000000003,-2862.3500000000004,-476.97883686052324,Loss Making,1,Medium,High Value - Low/Medium Risk
C00128,Sneha Patel,Mass Affluent,Bengaluru,Karnataka,45797.0,High,17,166070.24,257.75,255.74,2.009999999999991,1,8371.07,134.49,1613.88,1.0,393.31,1.0,270023.29,0.0,0.0,0.0,311369.43,12.0,12.0,10.0,0,35,0,Medium,30.0,30.0,Medium,257.75,2262.9300000000003,-2005.1800000000003,-777.9553831231815,Loss Making,0,Medium,Low Value - Low/Medium Risk
C00129,Divya Patel,Sme Owner,Kolkata,West Bengal,40587.0,High,36,329591.75,592.1,588.58,3.519999999999982,2,342639.2,278.96000000000004,3347.5200000000004,3.0,1305.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35,0,Medium,0.0,0.0,,592.1,5241.83,-4649.73,-785.2947137307887,Loss Making,1,Medium,High Value - Low/Medium Risk
C00130,Kavya Nair,Senior Citizen,Mumbai,Maharashtra,18723.0,High,19,225252.30000000002,390.02,328.97,61.049999999999955,1,55757.81,73.25,879.0,1.0,592.52,1.0,108685.02,47710.72,8602.242816000002,0.0,83148.42,24.0,23.0,10.0,0,30,0,Medium,55.0,55.0,High,8992.262816000002,1800.49,7191.772816000002,79.97734233483062,Medium Profit,0,High,Low Value - High Risk
C00131,Sneha Singh,Retail,Coimbatore,Tamil Nadu,173763.0,Low,10,103357.63,186.63,186.09,0.539999999999992,1,235339.2,115.81,1389.72,2.0,1010.5400000000001,1.0,211632.11,138684.69,19818.042201,0.0,259622.04,23.0,20.0,10.0,0,25,0,Medium,25.0,25.0,Medium,20004.672201,2586.35,17418.322201000003,87.07127028119605,Medium Profit,0,Medium,Low Value - Low/Medium Risk
