customer_id,customer_name,customer_segment,city,state,annual_income,declared_risk_segment,total_transactions,total_transaction_value,transaction_fee_revenue,transaction_operational_cost,net_transaction_profit,number_of_accounts,total_account_balance,monthly_account_service_cost,annual_account_service_cost,total_complaints,complaint_service_cost,total_loans,total_loan_amount,total_outstanding_balance,estimated_interest_revenue,defaulted_loans,total_payments_made,payment_records,delayed_payment_records,max_days_late,suspicious_transactions,max_fraud_risk_score,confirmed_fraud_transactions,customer_fraud_risk_level,max_loan_risk_score,average_loan_risk_score,customer_loan_risk_level,customer_revenue,customer_operational_cost,customer_profit,profit_margin_pct,profitability_segment
C00719,Ajay Kumar,Retail,Madurai,Tamil Nadu,103904.0,Low,14,74201.89,192.14,294.95,-102.81,1,117751.63,172.32,2067.84,0.0,0.0,1.0,1724527.1,0.0,0.0,0.0,2173288.17,24.0,21.0,10.0,0,5,0,Low,30.0,30.0,Medium,192.14,2362.79,-2170.65,-1129.723118559384,Loss Making
C00358,Karthik Singh,Student,Hyderabad,Telangana,100283.0,Low,15,110327.81,296.68,306.78,-10.099999999999966,1,134938.72,168.85,2026.1999999999998,1.0,124.78,1.0,247396.36,0.0,0.0,0.0,333887.31,24.0,23.0,10.0,0,25,0,Medium,65.0,65.0,High,296.68,2457.7599999999998,-2161.08,-728.4211945530537,Loss Making
C00465,Arun Singh,Retail,Chennai,Tamil Nadu,36929.0,Medium,24,246751.4,386.54,393.45,-6.909999999999968,1,19395.99,68.99,827.8799999999999,3.0,1323.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35,0,Medium,0.0,0.0,,386.54,2544.77,-2158.23,-558.3458374295027,Loss Making
C00856,Sanjay Gupta,Retail,Bengaluru,Karnataka,52884.0,Low,21,174978.55,393.08,271.02,122.06,1,172060.41,132.49,1589.88,1.0,685.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30,0,Medium,0.0,0.0,,393.08,2546.7,-2153.62,-547.8833825175536,Loss Making
C00995,Kavya Nair,Retail,Mumbai,Maharashtra,32926.0,Low,19,117976.03,300.71,222.52,78.18999999999997,1,26963.36,101.78,1221.3600000000001,2.0,1008.45,1.0,169025.61,0.0,0.0,0.0,107407.36,24.0,21.0,10.0,0,20,0,Medium,30.0,30.0,Medium,300.71,2452.33,-2151.62,-715.5132852249676,Loss Making
C00826,Arun Singh,Mass Affluent,Pune,Maharashtra,47588.0,Low,14,111470.28,193.74,221.54,-27.799999999999983,1,61592.51,84.67,1016.04,2.0,1104.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35,0,Medium,0.0,0.0,,193.74,2342.02,-2148.2799999999997,-1108.8469082275212,Loss Making
C00175,Sanjay Iyer,Retail,Chennai,Tamil Nadu,29766.0,Medium,14,134432.76,274.49,212.65,61.84,1,58673.98,161.93,1943.16,2.0,263.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35,0,Medium,0.0,0.0,,274.49,2418.96,-2144.4700000000003,-781.256147764946,Loss Making
C00922,Meena Nair,Mass Affluent,Hyderabad,Telangana,33761.0,Low,23,185348.79,435.56,239.62,195.94,1,10193.34,171.97,2063.64,1.0,274.05,1.0,114914.34,0.0,0.0,0.0,76551.47,24.0,23.0,10.0,0,30,0,Medium,25.0,25.0,Medium,435.56,2577.31,-2141.75,-491.7232987418496,Loss Making
C00866,Rohit Kumar,Senior Citizen,Mumbai,Maharashtra,33329.0,Low,19,118258.05,238.39,314.16,-75.77000000000004,1,10947.23,128.11,1537.3200000000002,1.0,524.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25,0,Medium,0.0,0.0,,238.39,2375.51,-2137.1200000000003,-896.480557070347,Loss Making
C01000,Lakshmi Patel,Retail,Hyderabad,Telangana,77070.0,Medium,16,148260.01,257.07,211.29999999999998,45.77000000000001,1,62610.87,92.83,1113.96,2.0,1066.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25,0,Medium,0.0,0.0,,257.07,2392.1800000000003,-2135.11,-830.5558797214767,Loss Making
C00110,Ajay Iyer,Premium,Mumbai,Maharashtra,55450.0,High,30,284523.85000000003,491.59000000000003,492.69,-1.099999999999966,2,135417.35,135.01,1620.12,1.0,507.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30,0,Medium,0.0,0.0,,491.59000000000003,2620.7799999999997,-2129.1899999999996,-433.1231310645049,Loss Making
C00213,Meena Nair,Mass Affluent,Chennai,Tamil Nadu,79820.0,Medium,16,76439.64,267.41,261.2,6.210000000000036,1,209203.5,123.76,1485.1200000000001,1.0,646.69,1.0,1607736.22,0.0,0.0,0.0,933357.83,24.0,21.0,10.0,0,5,0,Low,30.0,30.0,Medium,267.41,2393.01,-2125.6000000000004,-794.8842601249019,Loss Making
C00049,Arun Singh,Mass Affluent,Delhi,Delhi,35529.0,Low,37,204194.47,613.46,496.62,116.84000000000003,2,1093609.4700000002,88.55000000000001,1062.6000000000001,4.0,1179.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25,0,Medium,0.0,0.0,,613.46,2738.4100000000003,-2124.9500000000003,-346.3877025396929,Loss Making
C00531,Vishal Reddy,Mass Affluent,Madurai,Tamil Nadu,35290.0,Medium,43,328727.38,923.75,758.82,164.92999999999995,2,122483.54000000001,287.49,3449.88,2.0,1563.62,1.0,96684.82,18483.92,2724.529808,0.0,94041.56,18.0,17.0,10.0,0,30,0,Medium,30.0,30.0,Medium,3648.279808,5772.32,-2124.040192,-58.22032036419944,Loss Making
C00471,Divya Verma,Senior Citizen,Hyderabad,Telangana,23142.0,Low,17,114913.01,233.37,264.23,-30.860000000000014,1,150739.41,64.13,769.56,3.0,1320.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35,0,Medium,0.0,0.0,,233.37,2353.89,-2120.52,-908.6514976218023,Loss Making
C00635,Naveen Reddy,Retail,Pune,Maharashtra,104818.0,Low,15,152784.77,246.74,239.65,7.090000000000003,1,43729.02,53.01,636.12,4.0,1479.33,1.0,80276.29,0.0,0.0,0.0,47902.55,24.0,24.0,10.0,0,35,0,Medium,20.0,20.0,Low,246.74,2355.1,-2108.3599999999997,-854.4865040123206,Loss Making
C00941,Pooja Sharma,Retail,Madurai,Tamil Nadu,44202.0,Low,19,114931.92,404.59,324.82,79.76999999999998,1,268724.59,77.89,934.6800000000001,2.0,1234.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,0,Medium,0.0,0.0,,404.59,2493.94,-2089.35,-516.4116760176969,Loss Making
C00331,Pooja Rao,Retail,Mumbai,Maharashtra,81399.0,Medium,15,125535.27,249.60999999999999,279.93,-30.32000000000002,1,196786.02,119.67,1436.04,1.0,620.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30,0,Medium,0.0,0.0,,249.60999999999999,2336.3,-2086.69,-835.9801290012421,Loss Making
C00807,Sanjay Nair,Senior Citizen,Coimbatore,Tamil Nadu,46067.0,Low,29,149844.61,483.42,431.90999999999997,51.51000000000005,2,380186.03,177.97,2135.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35,0,Medium,0.0,0.0,,483.42,2567.5499999999997,-2084.1299999999997,-431.122005709321,Loss Making
C00185,Priya Nair,Mass Affluent,Kochi,Kerala,34947.0,Low,17,135357.31,339.76,257.69,82.07,1,294232.79,89.7,1076.4,3.0,1087.96,1.0,900353.67,0.0,0.0,0.0,696118.13,18.0,18.0,10.0,0,35,0,Medium,70.0,70.0,Critical,339.76,2422.05,-2082.29,-612.870850011773,Loss Making
C00998,Kavya Kumar,Senior Citizen,Kolkata,West Bengal,81913.0,Low,19,119122.47,285.8,365.61,-79.81,1,81455.44,166.34,1996.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25,0,Medium,0.0,0.0,,285.8,2361.69,-2075.89,-726.3435969209237,Loss Making
C00946,Priya Sharma,Mass Affluent,Madurai,Tamil Nadu,39677.0,Low,16,95144.04000000001,275.65999999999997,257.15999999999997,18.5,1,45550.52,114.9,1378.8000000000002,2.0,714.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0,Low,0.0,0.0,,275.65999999999997,2350.32,-2074.6600000000003,-752.6155408836975,Loss Making
C00627,Suresh Kumar,Retail,Chennai,Tamil Nadu,31046.0,Low,24,170723.12,367.04,393.57,-26.529999999999973,1,26055.4,113.52,1362.24,2.0,685.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25,0,Medium,0.0,0.0,,367.04,2441.25,-2074.21,-565.1182432432432,Loss Making
C00731,Divya Singh,Senior Citizen,Hyderabad,Telangana,67078.0,Medium,20,118946.47,313.57,401.96999999999997,-88.39999999999998,1,65815.35,113.36,1360.32,2.0,612.6099999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25,0,Medium,0.0,0.0,,313.57,2374.8999999999996,-2061.3299999999995,-657.3747488599035,Loss Making
C00318,Lakshmi Iyer,Mass Affluent,Kochi,Kerala,19418.0,Low,17,98063.84,242.64999999999998,242.11,0.5399999999999636,1,275691.5,24.49,293.88,5.0,1755.3999999999999,1.0,168381.81,0.0,0.0,0.0,137597.39,24.0,23.0,10.0,0,5,0,Low,35.0,35.0,Medium,242.64999999999998,2291.39,-2048.74,-844.3189779517825,Loss Making
C00329,Divya Rao,Student,Mumbai,Maharashtra,32418.0,Medium,15,134100.14,264.34,216.07,48.26999999999998,1,12952.45,89.0,1068.0,3.0,1027.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,40,0,High,0.0,0.0,,264.34,2311.39,-2047.05,-774.4003934327003,Loss Making
C00355,Arun Singh,Mass Affluent,Mumbai,Maharashtra,51531.0,Low,17,158194.09,326.64,271.77,54.870000000000005,1,32901.18,144.76,1737.12,1.0,361.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,0,Medium,0.0,0.0,,326.64,2370.6499999999996,-2044.0099999999998,-625.7684300759246,Loss Making
C00901,Rahul Rao,Senior Citizen,Coimbatore,Tamil Nadu,45600.0,Medium,17,116409.91,237.75,291.69,-53.94,1,512928.29,94.21,1130.52,3.0,849.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35,0,Medium,0.0,0.0,,237.75,2271.33,-2033.58,-855.3438485804415,Loss Making
C00108,Rahul Singh,Mass Affluent,Bengaluru,Karnataka,26314.0,Medium,19,174428.09,283.79,314.96999999999997,-31.17999999999995,1,225557.75,140.03,1680.3600000000001,2.0,318.33,1.0,975621.03,0.0,0.0,0.0,893014.6,24.0,21.0,9.0,0,25,0,Medium,25.0,25.0,Medium,283.79,2313.6600000000003,-2029.8700000000003,-715.2718559498221,Loss Making
C00076,Meena Kumar,Retail,Madurai,Tamil Nadu,69985.0,Medium,17,63340.43,310.45,338.89,-28.439999999999998,1,53337.47,157.12,1885.44,1.0,107.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0,Low,0.0,0.0,,310.45,2332.16,-2021.7099999999998,-651.2191979384764,Loss Making
C00758,Kavya Iyer,Retail,Hyderabad,Telangana,91653.0,Medium,18,99408.23999999999,375.77,275.68,100.08999999999997,1,56456.14,113.42,1361.04,2.0,755.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Low,0.0,0.0,,375.77,2391.76,-2015.9900000000002,-536.4957287702584,Loss Making
C00732,Deepa Patel,Mass Affluent,Kochi,Kerala,253934.0,Low,18,90825.76,337.49,262.86,74.63,1,11293.56,89.56,1074.72,2.0,1013.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,45,0,High,0.0,0.0,,337.49,2351.2799999999997,-2013.7899999999997,-596.6961984058786,Loss Making
C00691,Rahul Sharma,Premium,Pune,Maharashtra,132326.0,Medium,26,220444.3,489.69,413.09,76.60000000000002,1,135168.19,58.77,705.24,4.0,1379.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35,0,Medium,0.0,0.0,,489.69,2498.05,-2008.3600000000001,-410.12885703199987,Loss Making
C00128,Sneha Patel,Mass Affluent,Bengaluru,Karnataka,45797.0,High,17,166070.24,257.75,255.74,2.009999999999991,1,8371.07,134.49,1613.88,1.0,393.31,1.0,270023.29,0.0,0.0,0.0,311369.43,12.0,12.0,10.0,0,35,0,Medium,30.0,30.0,Medium,257.75,2262.9300000000003,-2005.1800000000003,-777.9553831231815,Loss Making
C00074,Sneha Verma,Retail,Hyderabad,Telangana,49810.0,Medium,18,162376.57,201.6,289.59,-87.98999999999998,1,18344.9,31.1,373.20000000000005,3.0,1542.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30,0,Medium,0.0,0.0,,201.6,2205.58,-2003.98,-994.0376984126985,Loss Making
C00024,Rahul Reddy,Sme Owner,Bengaluru,Karnataka,41307.0,Low,18,139076.48,237.14000000000001,215.51,21.630000000000024,1,190171.26,162.3,1947.6000000000001,1.0,70.8,1.0,1438784.08,0.0,0.0,0.0,1310388.59,24.0,24.0,10.0,0,20,0,Medium,25.0,25.0,Medium,237.14000000000001,2233.9100000000003,-1996.7700000000002,-842.0215906215738,Loss Making
C00799,Karthik Iyer,Premium,Madurai,Tamil Nadu,35072.0,Medium,17,195863.05,256.29,221.81,34.48000000000002,1,196562.02,57.14,685.6800000000001,4.0,1334.5,1.0,175350.78,0.0,0.0,0.0,117119.85,24.0,20.0,10.0,0,30,0,Medium,60.0,60.0,High,256.29,2241.99,-1985.6999999999998,-774.7863748097857,Loss Making
C00050,Deepa Iyer,Retail,Madurai,Tamil Nadu,22089.0,Medium,34,277474.97,647.93,460.65999999999997,187.26999999999998,2,102476.08,89.62,1075.44,3.0,1090.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30,0,Medium,0.0,0.0,,647.93,2626.42,-1978.4900000000002,-305.35551679965437,Loss Making
C00328,Karthik Iyer,Retail,Bengaluru,Karnataka,44797.0,Low,43,292483.1,817.81,675.46,142.3499999999999,2,145074.22999999998,141.51,1698.12,1.0,410.1,1.0,309711.61,0.0,0.0,0.0,409257.39,24.0,23.0,10.0,0,30,0,Medium,40.0,40.0,Medium,817.81,2783.68,-1965.87,-240.38224037368093,Loss Making
C00737,Rahul Singh,Senior Citizen,Pune,Maharashtra,86215.0,Low,23,157100.29,393.79,424.14,-30.349999999999966,1,9099.57,66.93,803.1600000000001,2.0,1103.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25,0,Medium,0.0,0.0,,393.79,2331.04,-1937.25,-491.95002412453334,Loss Making
C00673,Vishal Singh,Retail,Chennai,Tamil Nadu,49777.0,Low,19,131056.57,292.49,290.38,2.1100000000000136,1,66961.28,49.29,591.48,4.0,1345.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25,0,Medium,0.0,0.0,,292.49,2227.23,-1934.74,-661.4721870833191,Loss Making
C00456,Meena Gupta,Retail,Bengaluru,Karnataka,30790.0,Low,16,131930.24,369.31,192.85999999999999,176.45000000000002,1,70940.9,105.05,1260.6,2.0,849.31,1.0,632506.73,0.0,0.0,0.0,844952.6,24.0,20.0,10.0,0,25,0,Medium,50.0,50.0,High,369.31,2302.7699999999995,-1933.4599999999996,-523.5330751942811,Loss Making
C00100,Meena Gupta,Retail,Pune,Maharashtra,48717.0,Low,15,64624.22,307.12,209.87,97.25,1,52408.89,99.95,1199.4,2.0,824.6099999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Low,0.0,0.0,,307.12,2233.88,-1926.7600000000002,-627.3638968481376,Loss Making
C00196,Vijay Gupta,Sme Owner,Bengaluru,Karnataka,66609.0,Low,8,86484.69,149.29,140.68,8.609999999999985,1,40448.81,104.94,1259.28,2.0,666.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35,0,Medium,0.0,0.0,,149.29,2066.2200000000003,-1916.9300000000003,-1284.0310804474516,Loss Making
C00246,Suresh Reddy,Retail,Bengaluru,Karnataka,24575.0,Medium,17,139584.91,260.15,242.96,17.18999999999997,1,165728.56,160.71,1928.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25,0,Medium,0.0,0.0,,260.15,2171.48,-1911.33,-734.7030559292716,Loss Making
C00915,Deepa Nair,Senior Citizen,Madurai,Tamil Nadu,46336.0,Medium,19,180846.15,310.44,298.6,11.839999999999975,1,50388.21,69.86,838.3199999999999,3.0,1076.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35,0,Medium,0.0,0.0,,310.44,2213.15,-1902.71,-612.9074861486922,Loss Making
C00364,Sneha Verma,Sme Owner,Madurai,Tamil Nadu,108925.0,Low,19,91909.08,359.21999999999997,268.55,90.66999999999996,1,8047.98,74.39,892.6800000000001,4.0,1100.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Low,0.0,0.0,,359.21999999999997,2261.69,-1902.47,-529.6113802126831,Loss Making
C00682,Arun Reddy,Retail,Madurai,Tamil Nadu,58087.0,Medium,22,202467.66,410.96000000000004,303.69,107.27000000000004,1,14290.08,145.25,1743.0,1.0,251.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,45,0,High,0.0,0.0,,410.96000000000004,2297.85,-1886.8899999999999,-459.14200895464273,Loss Making
C00488,Ajay Singh,Premium,Coimbatore,Tamil Nadu,66722.0,Low,36,282963.56,717.51,613.47,104.03999999999996,2,97171.88,165.02,1980.2400000000002,0.0,0.0,1.0,83618.23,0.0,0.0,0.0,56730.94,12.0,11.0,10.0,0,20,0,Medium,40.0,40.0,Medium,717.51,2593.71,-1876.2,-261.48764477150144,Loss Making
C00179,Divya Iyer,Student,Mumbai,Maharashtra,63289.0,Low,13,66052.91,210.63,172.09,38.53999999999999,1,28789.09,88.31,1059.72,2.0,852.6899999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Low,0.0,0.0,,210.63,2084.5,-1873.87,-889.6500973270664,Loss Making
C00306,Karthik Verma,Sme Owner,Hyderabad,Telangana,23698.0,Medium,36,269577.81,637.26,510.21000000000004,127.04999999999995,2,127963.45,140.53,1686.3600000000001,1.0,311.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30,0,Medium,0.0,0.0,,637.26,2508.4500000000003,-1871.1900000000003,-293.6305432633462,Loss Making
C00291,Rohit Iyer,Retail,Madurai,Tamil Nadu,55274.0,Medium,22,141680.94,425.85,402.09,23.760000000000048,1,951594.16,63.98,767.76,3.0,1121.6,1.0,166572.62,0.0,0.0,0.0,70958.52,8.0,8.0,10.0,0,25,0,Medium,25.0,25.0,Medium,425.85,2291.45,-1865.6,-438.08852882470353,Loss Making
C00403,Priya Patel,Retail,Mumbai,Maharashtra,89784.0,Low,10,73773.19,171.15,174.34,-3.1899999999999977,1,123563.94,75.14,901.6800000000001,2.0,945.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0,Low,0.0,0.0,,171.15,2021.57,-1850.4199999999998,-1081.1685655857434,Loss Making
C00713,Kavya Singh,Sme Owner,Coimbatore,Tamil Nadu,31239.0,Medium,20,211924.06,369.3,306.43,62.870000000000005,1,105187.42,143.03,1716.3600000000001,1.0,193.96,1.0,132640.07,0.0,0.0,0.0,94460.99,18.0,17.0,9.0,0,30,0,Medium,30.0,30.0,Medium,369.3,2216.75,-1847.45,-500.2572434335229,Loss Making
C00448,Anitha Kumar,Sme Owner,Kochi,Kerala,53227.0,Medium,37,264195.34,615.24,560.27,54.97000000000003,2,78218.9,65.00999999999999,780.1199999999999,3.0,1119.6699999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25,0,Medium,0.0,0.0,,615.24,2460.0599999999995,-1844.8199999999995,-299.85371562317135,Loss Making
C00078,Meena Patel,Student,Mumbai,Maharashtra,188573.0,Low,16,113036.86,262.2,176.91,85.28999999999999,1,67457.37,26.81,321.71999999999997,6.0,1597.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,0,Medium,0.0,0.0,,262.2,2096.34,-1834.14,-699.5194508009155,Loss Making
C00442,Kavya Patel,Premium,Chennai,Tamil Nadu,30099.0,Low,44,303692.08,875.67,697.41,178.26,2,83494.38,150.37,1804.44,1.0,197.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,45,0,High,0.0,0.0,,875.67,2699.2799999999997,-1823.6099999999997,-208.25310904792897,Loss Making
C00274,Anitha Patel,Retail,Pune,Maharashtra,61319.0,Medium,25,229159.22,387.12,442.13,-55.00999999999999,1,24366.28,120.32,1443.84,2.0,320.76,1.0,508153.83,0.0,0.0,0.0,329550.07,18.0,18.0,10.0,0,20,0,Medium,40.0,40.0,Medium,387.12,2206.7299999999996,-1819.6099999999997,-470.0377144038024,Loss Making
C00540,Naveen Verma,Student,Hyderabad,Telangana,35550.0,Medium,21,158790.82,334.37,282.01,52.360000000000014,1,130467.79,126.17,1514.04,1.0,356.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25,0,Medium,0.0,0.0,,334.37,2152.83,-1818.46,-543.8466369590574,Loss Making
C00668,Naveen Iyer,Retail,Bengaluru,Karnataka,17293.0,Low,9,40067.44,135.89,160.01,-24.120000000000005,1,151156.06,64.13,769.56,2.0,1018.1200000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Low,0.0,0.0,,135.89,1947.69,-1811.8000000000002,-1333.2842740451838,Loss Making
C00229,Deepa Rao,Retail,Mumbai,Maharashtra,37042.0,Low,17,188480.02000000002,293.8,258.2,35.60000000000002,1,155952.39,153.56,1842.72,0.0,0.0,1.0,2350547.69,0.0,0.0,0.0,392483.12,5.0,4.0,10.0,0,30,0,Medium,30.0,30.0,Medium,293.8,2100.92,-1807.1200000000001,-615.0850918992512,Loss Making
C00314,Meena Iyer,Premium,Madurai,Tamil Nadu,101083.0,Medium,13,96129.09,237.68,203.57,34.110000000000014,1,198750.56,62.68,752.16,4.0,1086.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25,0,Medium,0.0,0.0,,237.68,2042.67,-1804.99,-759.4202288791652,Loss Making
C00557,Deepa Iyer,Mass Affluent,Kolkata,West Bengal,57482.0,Medium,22,152910.88,413.05,365.13,47.920000000000016,1,43132.64,112.06,1344.72,2.0,499.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35,0,Medium,0.0,0.0,,413.05,2208.92,-1795.8700000000001,-434.782713957148,Loss Making
C00522,Karthik Rao,Mass Affluent,Delhi,Delhi,317056.0,Low,12,117999.4,174.02,228.5,-54.47999999999999,1,184493.54,108.53,1302.3600000000001,3.0,438.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25,0,Medium,0.0,0.0,,174.02,1969.44,-1795.42,-1031.73198482933,Loss Making
C00558,Kavya Nair,Retail,Madurai,Tamil Nadu,59584.0,Medium,21,121982.18,275.76,347.73,-71.97000000000003,1,445086.32,111.15,1333.8000000000002,1.0,379.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,45,0,High,0.0,0.0,,275.76,2060.94,-1785.18,-647.3672758920801,Loss Making
C00085,Rohit Sharma,Senior Citizen,Hyderabad,Telangana,64284.0,Medium,17,278554.65,335.09,327.07,8.019999999999982,1,46656.6,78.07,936.8399999999999,2.0,847.3299999999999,1.0,2278894.11,0.0,0.0,0.0,1725766.38,24.0,21.0,10.0,3,70,3,Critical,25.0,25.0,Medium,335.09,2111.24,-1776.1499999999999,-530.0516279208571,Loss Making
C00468,Vishal Reddy,Retail,Coimbatore,Tamil Nadu,26344.0,High,35,232601.22,598.49,633.5,-35.00999999999999,2,92198.11,90.66,1087.92,1.0,644.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35,0,Medium,0.0,0.0,,598.49,2366.03,-1767.5400000000002,-295.333255359321,Loss Making
C00650,Pooja Patel,Mass Affluent,Kochi,Kerala,23613.0,Medium,17,97340.42,436.02,277.1,158.91999999999996,1,120354.17,159.62,1915.44,0.0,0.0,1.0,168068.74,0.0,0.0,0.0,90225.42,14.0,13.0,10.0,0,25,0,Medium,25.0,25.0,Medium,436.02,2192.54,-1756.52,-402.8530801339389,Loss Making
C00066,Pooja Iyer,Retail,Coimbatore,Tamil Nadu,41067.0,High,40,288567.86,824.87,612.9,211.97000000000003,2,265034.69,63.019999999999996,756.24,2.0,1204.9099999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,0,Medium,0.0,0.0,,824.87,2574.0499999999997,-1749.1799999999998,-212.0552329457975,Loss Making
C00612,Vijay Rao,Student,Mumbai,Maharashtra,183995.0,Medium,23,137527.82,370.57,357.2,13.370000000000005,1,254000.17,65.13,781.56,3.0,976.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25,0,Medium,0.0,0.0,,370.57,2115.14,-1744.57,-470.78014949941985,Loss Making
C00098,Priya Kumar,Sme Owner,Hyderabad,Telangana,78109.0,Low,51,330004.42,949.86,765.4399999999999,184.42000000000007,2,281939.74,84.97,1019.64,4.0,902.9699999999999,1.0,181747.13,0.0,0.0,0.0,170151.61,24.0,22.0,10.0,0,20,0,Medium,25.0,25.0,Medium,949.86,2688.0499999999997,-1738.1899999999996,-182.99433600741156,Loss Making
C00398,Lakshmi Rao,Retail,Delhi,Delhi,29213.0,Medium,18,114712.62,372.96,205.58,167.37999999999997,1,113643.53,85.6,1027.1999999999998,2.0,876.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0,Low,0.0,0.0,,372.96,2109.2299999999996,-1736.2699999999995,-465.53785928785925,Loss Making
C00372,Rahul Rao,Sme Owner,Madurai,Tamil Nadu,67176.0,Low,16,108821.70999999999,307.45,278.08,29.370000000000005,1,14939.15,78.96,947.52,3.0,809.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30,0,Medium,0.0,0.0,,307.45,2034.9299999999998,-1727.4799999999998,-561.8734753618475,Loss Making
C00317,Priya Gupta,Sme Owner,Kolkata,West Bengal,37064.0,Low,14,60214.65,234.48,227.78,6.699999999999989,1,310202.11,135.0,1620.0,1.0,111.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Low,0.0,0.0,,234.48,1958.98,-1724.5,-735.4571818491983,Loss Making
C00708,Suresh Kumar,Mass Affluent,Delhi,Delhi,43072.0,Low,23,127130.6,343.18,398.82,-55.639999999999986,1,69863.69,98.94,1187.28,1.0,475.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25,0,Medium,0.0,0.0,,343.18,2061.58,-1718.3999999999999,-500.7284806806923,Loss Making
C00960,Rahul Rao,Retail,Hyderabad,Telangana,35829.0,Low,50,407632.73,908.43,877.85,30.579999999999927,2,492101.01,139.05,1668.6000000000001,1.0,78.41,1.0,221308.09,0.0,0.0,0.0,257987.38999999998,12.0,12.0,10.0,0,35,0,Medium,35.0,35.0,Medium,908.43,2624.86,-1716.4300000000003,-188.9446627698337,Loss Making
